,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
2932,81,5,1,0,0,5220,0,0,1,13,9,135,1,94,2,1,1
2933,71,5,1,0,0,2600,0,0,0,13,9,186,2,98,1,2,1
2934,39,0,1,1,0,260,1,0,0,13,9,226,1,94,4,2,1
2935,18,8,2,0,0,608,0,0,0,13,9,210,1,93,1,2,1
2936,58,7,0,1,0,462,0,0,0,13,9,495,1,93,1,2,1
2937,44,9,0,1,0,14,0,0,0,13,9,167,1,92,1,2,1
2938,67,5,1,1,0,1146,0,0,0,13,9,259,1,92,2,0,1
2939,31,7,2,1,0,181,0,0,0,13,9,239,2,93,2,2,1
2940,61,5,1,1,0,3114,0,0,0,13,9,381,1,-1,0,3,1
2941,36,9,2,1,0,376,0,0,0,13,9,193,1,92,1,2,1
2942,56,5,1,0,0,9367,0,0,1,13,9,271,2,92,4,2,1
2943,24,8,2,1,0,382,0,0,0,13,9,256,2,92,3,0,1
2944,33,0,1,1,0,920,0,0,0,16,9,130,1,95,2,0,1
2945,34,1,2,3,0,129,1,1,0,16,9,295,1,200,2,2,1
2946,58,0,1,1,0,169,0,0,0,16,9,301,1,94,3,0,1
2947,64,5,1,3,0,679,0,0,1,16,9,167,1,-1,0,3,1
2948,27,1,2,1,0,535,0,0,0,16,9,183,1,94,1,2,1
2949,63,4,1,2,0,3115,0,0,0,16,9,432,5,-1,0,3,1
2950,23,8,2,1,0,1234,0,0,0,16,9,250,1,-1,0,3,1
2951,37,9,2,2,0,197,0,0,0,16,9,175,1,200,1,2,1
2952,43,4,1,2,0,3186,0,0,0,16,9,380,1,88,1,0,1
2953,35,9,1,2,0,3160,1,0,0,16,9,445,2,95,1,0,1
2954,33,1,1,0,0,195,0,0,0,16,9,984,5,-1,0,3,1
2955,75,5,1,2,0,6027,0,0,0,16,9,1248,2,94,2,0,1
2956,40,0,1,2,0,764,1,0,2,17,9,85,1,-1,0,3,1
2957,52,4,1,2,0,583,0,0,0,17,9,209,1,91,2,0,1
2958,55,9,0,2,0,0,0,0,0,17,9,134,2,91,1,2,1
2959,71,5,1,1,0,5715,0,0,0,17,9,747,2,-1,0,3,1
2960,78,5,1,2,0,1204,0,0,1,17,9,135,1,-1,0,3,1
2961,35,9,1,1,0,4922,1,0,0,17,9,393,4,201,17,1,1
2962,52,9,1,1,0,234,0,0,0,17,9,255,1,-1,0,3,1
2963,31,4,2,2,0,9421,0,0,0,25,9,372,1,-1,0,3,1
2964,31,0,2,1,0,4198,0,0,0,25,9,234,1,-1,0,3,1
2965,38,4,1,3,0,3576,0,0,0,25,9,349,2,183,1,2,1
2966,28,8,2,1,0,1925,0,0,0,25,9,487,1,97,2,0,1
2967,72,5,1,1,0,1129,0,0,0,25,9,208,1,91,1,2,1
2968,29,0,2,1,0,265,1,0,0,25,9,414,1,184,1,0,1
2969,46,3,1,1,0,38,0,0,0,25,9,541,1,-1,0,3,1
2970,53,9,1,1,0,1982,1,1,0,27,9,160,1,-1,0,3,1
2971,58,9,1,1,0,3399,0,0,1,30,9,1628,2,188,8,2,1
2972,22,8,2,2,0,691,0,0,0,30,9,260,5,103,1,2,1
2973,28,0,1,1,0,330,0,0,0,2,2,357,1,188,3,1,1
2974,31,9,1,1,0,318,0,0,0,2,2,310,1,-1,0,3,1
2975,26,1,2,2,0,644,0,0,0,2,2,346,1,-1,0,3,1
2976,60,5,0,2,0,4,1,0,0,2,2,415,1,190,5,0,1
2977,29,9,2,1,0,1165,0,0,0,3,2,244,2,184,1,2,1
2978,36,0,0,2,0,4708,0,0,0,3,2,284,1,171,1,0,1
2979,68,5,1,2,0,2820,0,0,0,3,2,154,1,97,2,0,1
2980,48,4,1,2,0,1147,0,0,0,3,2,155,1,120,3,2,1
2981,53,10,1,0,0,980,1,0,0,3,2,352,1,-1,0,3,1
2982,39,9,1,1,0,2983,0,0,0,3,2,472,1,-1,0,3,1
2983,28,7,2,1,0,339,0,0,0,3,2,350,1,182,1,2,1
2984,72,5,1,3,0,1940,0,0,1,4,2,705,2,-1,0,3,1
2985,29,4,2,2,0,1445,0,0,0,4,2,271,2,-1,0,3,1
2986,26,8,2,2,0,294,0,0,0,4,2,208,2,-1,0,3,1
2987,49,4,1,2,0,5887,0,0,0,4,2,439,3,185,5,2,1
2988,43,4,2,2,0,11891,0,0,0,4,2,821,5,242,1,2,1
2989,28,8,2,3,0,78,0,0,0,4,2,232,3,310,2,0,1
2990,44,0,2,1,0,733,1,0,0,4,2,360,2,105,5,2,1
2991,73,5,0,0,0,5028,0,0,0,4,2,696,10,-1,0,3,1
2992,39,4,1,2,0,481,0,0,0,7,2,929,5,189,1,1,1
2993,29,8,2,1,0,314,0,0,0,7,2,415,2,116,4,0,1
2994,31,9,1,1,0,684,1,0,0,7,2,620,3,-1,0,3,1
2995,30,8,2,1,0,1681,0,0,0,7,2,329,2,-1,0,3,1
2996,50,0,1,1,0,10250,1,0,0,7,2,254,3,385,2,1,1
2997,42,4,1,2,0,254,0,0,0,9,2,288,7,183,4,2,1
2998,37,0,1,1,0,0,1,0,0,9,2,179,1,190,1,2,1
2999,49,9,1,1,0,307,0,0,0,9,2,854,1,-1,0,3,1
3000,59,10,1,1,0,957,0,0,0,9,2,479,2,-1,0,3,1
3001,80,5,1,0,0,155,0,0,1,9,2,343,2,-1,0,3,1
3002,86,5,2,1,0,614,0,0,1,9,2,595,1,-1,0,3,1
3003,69,5,1,3,0,426,0,0,1,9,2,395,1,-1,0,3,1
3004,79,5,1,1,0,8304,0,0,0,9,2,456,2,275,9,2,1
3005,36,7,1,1,0,4721,0,0,0,9,2,149,3,-1,0,3,1
3006,49,4,1,2,0,395,0,0,0,10,2,336,5,-1,0,3,1
3007,69,5,1,1,0,3588,1,0,0,10,2,429,1,-1,0,3,1
3008,66,5,1,3,0,2540,0,0,1,10,2,441,2,156,1,1,1
3009,32,4,0,2,0,883,1,0,0,10,2,798,1,185,5,1,1
3010,47,4,2,2,0,4402,0,0,1,10,2,805,1,190,1,1,1
3011,58,4,1,2,0,256,0,0,0,10,2,422,1,188,3,2,1
3012,64,5,1,0,0,43,0,0,0,10,2,232,1,-1,0,3,1
3013,72,5,1,0,0,3856,0,0,0,10,2,582,4,115,1,1,1
3014,79,5,1,0,0,3025,0,0,0,11,2,166,3,126,3,1,1
3015,30,9,1,1,0,2326,0,0,0,14,2,420,1,175,2,0,1
3016,36,4,1,2,0,925,0,0,0,14,2,321,3,189,4,2,1
3017,53,2,1,2,0,1961,0,0,0,15,2,351,1,-1,0,3,1
3018,34,4,1,2,0,2037,0,0,0,15,2,324,2,-1,0,3,1
3019,29,8,2,1,0,459,0,0,0,15,2,279,3,189,19,1,1
3020,29,4,2,2,0,572,0,0,0,16,2,314,1,195,1,2,1
3021,81,5,0,1,0,452,0,0,1,16,2,443,1,-1,0,3,1
3022,57,5,1,1,0,5313,0,0,0,16,2,283,2,196,1,2,1
3023,72,5,1,1,0,1533,0,0,0,16,2,546,2,-1,0,3,1
3024,34,7,1,1,0,1337,0,0,0,17,2,330,2,127,3,2,1
3025,57,4,0,3,0,2986,0,0,0,17,2,222,2,231,1,0,1
3026,66,3,1,0,0,1230,0,0,0,17,2,726,3,-1,0,3,1
3027,27,8,2,1,0,538,0,0,0,18,2,170,4,197,2,2,1
3028,50,4,1,2,0,5108,1,0,0,18,2,406,1,182,2,0,1
3029,75,5,0,1,0,1341,0,0,0,18,2,415,7,-1,0,3,1
3030,50,7,1,1,0,320,0,0,1,21,2,294,3,315,4,2,1
3031,32,0,2,1,0,131,1,0,0,21,2,322,1,189,1,2,1
3032,59,5,1,0,0,2074,0,0,0,21,2,467,1,186,2,2,1
3033,68,5,1,1,0,1443,0,0,1,21,2,2062,2,257,1,2,1
3034,31,9,1,2,0,3338,1,0,0,21,2,264,2,-1,0,3,1
3035,64,6,1,2,0,661,0,0,0,21,2,367,2,294,2,0,1
3036,30,10,0,1,0,7105,0,0,0,22,2,321,2,-1,0,3,1
3037,60,0,1,1,0,3735,0,0,0,22,2,190,1,188,9,2,1
3038,35,4,2,2,0,538,0,0,0,22,2,410,3,165,2,1,1
3039,72,5,1,0,0,4657,0,0,0,22,2,305,3,309,5,2,1
3040,30,1,1,0,0,5,0,0,0,23,2,282,1,203,1,2,1
3041,52,10,0,1,0,230,0,0,0,24,2,422,2,-1,0,3,1
3042,33,4,1,2,0,1808,0,0,0,28,2,250,3,-1,0,3,1
3043,84,5,1,1,0,81204,0,0,1,28,2,679,1,313,2,1,1
3044,43,4,1,2,0,3518,0,0,0,28,2,206,2,196,2,2,1
3045,39,9,2,2,0,25,1,0,0,28,2,315,1,210,2,2,1
3046,25,9,1,2,0,2551,0,0,0,28,2,400,3,-1,0,3,1
3047,38,0,1,1,0,11303,0,0,0,28,2,473,2,216,2,0,1
3048,44,4,1,3,0,2724,0,0,0,28,2,893,1,-1,0,3,1
3049,20,8,2,3,0,755,0,0,0,29,2,284,1,-1,0,3,1
3050,32,4,2,2,0,718,1,0,0,29,2,155,1,197,1,2,1
3051,23,7,2,1,0,870,0,0,0,29,2,296,1,176,4,2,1
3052,35,10,1,1,0,978,0,0,0,29,2,1370,3,209,3,2,1
3053,61,4,1,1,0,544,0,0,0,29,2,63,3,200,9,2,1
3054,46,4,0,2,0,461,0,0,0,30,2,369,2,-1,0,3,1
3055,70,5,1,0,0,2795,0,0,0,8,4,301,2,-1,0,3,1
3056,25,9,2,1,0,139,0,1,0,11,4,202,1,91,1,2,1
3057,57,5,1,1,0,1044,0,0,1,11,4,585,1,192,2,2,1
3058,55,0,1,1,0,1633,0,0,0,11,4,210,1,192,2,2,1
3059,33,4,1,2,0,6513,1,0,0,11,4,170,1,343,1,1,1
3060,73,5,1,0,0,1388,0,0,1,11,4,767,2,83,1,2,1
3061,34,10,2,1,0,15,0,0,0,12,4,377,1,-1,0,3,1
3062,31,9,2,1,0,2544,0,0,0,12,4,229,1,279,2,2,1
3063,25,1,2,1,0,2007,0,0,0,12,4,265,2,-1,0,3,1
3064,30,9,1,2,0,2166,0,0,0,12,4,316,2,-1,0,3,1
3065,28,6,2,2,0,4579,0,0,0,12,4,409,2,-1,0,3,1
3066,21,8,2,1,0,2488,0,0,1,12,4,661,2,92,1,2,1
3067,87,5,1,0,0,2190,0,0,1,12,4,512,2,-1,0,3,1
3068,22,8,2,1,0,254,0,0,0,13,4,143,2,-1,0,3,1
3069,28,6,2,2,0,1579,0,0,0,13,4,163,1,91,3,0,1
3070,31,10,1,2,0,330,0,0,0,13,4,260,1,194,2,2,1
3071,60,5,1,1,0,938,0,0,0,13,4,380,3,-1,0,3,1
3072,41,9,2,3,0,5372,1,0,0,13,4,248,3,-1,0,3,1
3073,24,8,2,1,0,3176,0,0,0,13,4,108,2,-1,0,3,1
3074,54,4,0,2,0,496,0,0,0,13,4,452,3,-1,0,3,1
3075,35,9,2,2,0,0,0,0,0,14,4,187,7,-1,0,3,1
3076,70,5,0,0,0,482,0,0,1,14,4,372,1,196,2,2,1
3077,62,1,1,1,0,180,0,0,0,14,4,183,1,90,4,1,1
3078,59,9,1,0,0,4198,0,0,0,14,4,309,1,91,10,2,1
3079,48,10,1,1,0,817,0,0,0,14,4,517,1,282,4,2,1
3080,45,0,1,1,0,5021,0,0,0,14,4,233,1,-1,0,3,1
3081,36,0,1,3,0,991,0,0,0,14,4,589,2,-1,0,3,1
3082,33,7,2,1,0,133,0,0,0,14,4,305,2,274,1,2,1
3083,32,0,1,1,0,366,0,0,0,14,4,366,2,-1,0,3,1
3084,60,5,0,2,0,979,1,0,0,15,4,295,3,347,1,0,1
3085,39,4,1,2,0,2939,0,0,0,15,4,348,2,-1,0,3,1
3086,37,0,2,1,0,4803,0,0,0,15,4,396,2,-1,0,3,1
3087,85,5,1,0,0,1255,0,0,0,15,4,233,3,-1,0,3,1
3088,79,5,1,0,0,8556,0,0,1,18,4,326,2,272,2,2,1
3089,64,5,1,1,0,588,0,0,0,18,4,366,1,91,2,0,1
3090,42,9,1,1,0,994,1,0,0,18,4,453,1,67,9,2,1
3091,47,1,1,1,0,820,0,0,0,18,4,262,1,91,1,2,1
3092,66,5,1,1,0,203,0,0,0,18,4,353,1,195,1,2,1
3093,61,5,1,1,0,86,0,0,0,25,4,639,1,94,1,2,1
3094,27,0,1,2,0,2855,0,0,0,25,4,240,1,301,3,0,1
3095,63,5,1,1,0,474,0,0,0,25,4,423,1,-1,0,3,1
3096,36,4,1,2,0,203,0,0,0,25,4,255,1,88,1,2,1
3097,38,10,1,0,0,7005,1,0,0,25,4,696,1,202,2,2,1
3098,92,5,1,3,0,775,0,0,0,26,4,164,4,96,3,2,1
3099,77,5,1,1,0,4112,0,0,1,26,4,1616,1,95,2,2,1
3100,30,0,2,1,0,255,0,0,0,27,4,143,1,-1,0,3,1
3101,81,5,1,0,0,243,0,0,0,27,4,340,1,92,1,2,1
3102,42,11,2,3,0,942,0,0,0,27,4,245,1,92,2,2,1
3103,48,0,0,1,0,1180,0,0,0,27,4,142,1,238,3,1,1
3104,52,7,1,1,0,992,1,0,0,27,4,342,1,92,2,2,1
3105,38,3,0,1,0,70,0,0,0,27,4,164,4,92,4,2,1
3106,61,0,1,3,0,4629,1,0,0,27,4,181,1,92,1,2,1
3107,20,8,2,3,0,829,0,0,0,27,4,196,3,202,2,2,1
3108,39,0,1,1,0,0,0,0,0,27,4,366,1,436,10,0,1
3109,44,9,1,1,0,2776,1,0,0,27,4,701,1,-1,0,3,1
3110,73,5,1,0,0,279,0,0,0,28,4,399,3,-1,0,3,1
3111,36,8,2,2,0,129,0,0,0,28,4,918,1,93,1,2,1
3112,48,4,1,2,0,157,0,0,0,28,4,417,4,-1,0,3,1
3113,52,7,1,1,0,659,0,0,0,28,4,390,4,93,1,2,1
3114,30,1,1,1,0,2493,0,0,0,28,4,293,2,-1,0,3,1
3115,36,4,1,2,0,3949,0,0,0,28,4,130,2,-1,0,3,1
3116,80,5,1,0,0,997,0,0,0,28,4,151,1,91,3,2,1
3117,33,9,1,2,0,1699,0,0,0,28,4,202,1,83,3,2,1
3118,56,9,1,2,0,1181,0,0,0,28,4,186,1,433,1,0,1
3119,54,0,1,1,0,0,0,0,0,28,4,161,1,98,2,0,1
3120,34,0,1,2,0,0,0,0,0,28,4,155,2,-1,0,3,1
3121,66,5,1,2,0,1948,0,0,0,28,4,216,1,91,4,2,1
3122,52,1,1,0,0,306,0,0,0,28,4,223,1,-1,0,3,1
3123,60,5,1,1,0,18967,1,0,0,29,4,177,2,-1,0,3,1
3124,28,0,2,1,0,261,1,1,0,29,4,254,3,142,6,2,1
3125,56,5,0,0,0,694,0,0,0,29,4,144,1,102,1,1,1
3126,36,9,1,2,0,202,0,0,0,29,4,313,1,120,3,0,1
3127,45,4,2,2,0,4831,0,0,0,29,4,479,11,-1,0,3,1
3128,60,4,1,3,0,264,0,0,1,1,3,265,1,-1,0,3,1
3129,33,2,2,1,0,278,0,0,0,1,3,563,5,-1,0,3,1
3130,77,5,1,2,0,7802,0,0,1,1,3,483,2,-1,0,3,1
3131,66,5,1,0,0,3629,0,0,0,2,3,474,1,172,2,1,1
3132,45,4,1,2,0,547,0,0,0,2,3,577,1,-1,0,3,1
3133,30,8,2,3,0,4468,0,0,0,2,3,204,1,-1,0,3,1
3134,56,7,1,1,0,1989,0,0,0,3,3,336,2,281,2,0,1
3135,64,3,1,3,0,2645,0,0,1,3,3,219,2,-1,0,3,1
3136,30,9,2,2,0,4060,0,0,0,3,3,179,1,93,1,1,1
3137,33,9,1,1,0,303,1,0,0,3,3,355,1,301,5,2,1
3138,72,5,1,0,0,2600,0,0,0,3,3,443,2,82,3,2,1
3139,44,9,1,2,0,1818,1,1,0,3,3,508,1,92,4,0,1
3140,37,0,2,1,0,728,0,0,0,3,3,129,1,174,2,1,1
3141,52,1,1,1,0,955,0,1,0,3,3,153,1,48,3,2,1
3142,37,9,2,1,0,265,1,1,0,3,3,140,1,366,2,0,1
3143,34,4,1,2,0,123,0,0,0,3,3,301,3,-1,0,3,1
3144,78,5,1,3,0,4807,0,0,1,3,3,892,2,104,4,2,1
3145,45,0,1,1,0,205,0,0,0,3,3,373,1,92,1,2,1
3146,68,5,1,2,0,2812,0,0,0,3,3,279,2,181,1,0,1
3147,53,4,1,2,0,6571,0,0,0,3,3,208,1,-1,0,3,1
3148,39,7,1,1,0,2758,0,0,0,4,3,658,3,-1,0,3,1
3149,55,4,0,2,0,2037,0,0,0,4,3,305,2,94,3,2,1
3150,32,8,2,2,0,0,0,0,0,4,3,233,3,276,2,0,1
3151,76,5,1,0,0,2223,0,0,1,4,3,429,1,-1,0,3,1
3152,35,0,0,1,0,1085,0,0,0,4,3,195,6,97,12,1,1
3153,55,0,1,1,0,602,0,0,0,4,3,390,2,150,6,2,1
3154,41,9,2,2,0,1646,1,0,0,4,3,261,1,184,6,2,1
3155,35,10,2,2,0,415,0,0,0,4,3,649,1,176,1,0,1
3156,80,5,1,1,0,2354,0,0,1,4,3,739,1,181,2,0,1
3157,38,9,1,1,0,318,0,0,0,4,3,383,1,181,5,0,1
3158,48,1,1,1,0,1730,1,0,0,4,3,489,1,178,2,0,1
3159,25,4,1,3,0,448,0,0,0,5,3,151,1,297,1,2,1
3160,36,0,2,2,0,994,0,0,0,5,3,195,1,176,5,0,1
3161,29,3,2,2,0,19,0,0,0,5,3,110,2,64,2,2,1
3162,58,10,1,1,0,1625,0,0,0,5,3,286,2,-1,0,3,1
3163,46,1,1,1,0,1144,1,0,0,8,3,376,2,129,3,1,1
3164,23,0,2,2,0,897,1,0,0,8,3,190,2,280,8,0,1
3165,67,5,0,1,0,704,0,0,0,8,3,186,2,97,1,2,1
3166,30,4,1,2,0,1996,0,0,0,8,3,1133,3,101,1,1,1
3167,22,8,2,1,0,216,0,0,0,8,3,363,1,187,1,2,1
3168,45,0,1,1,0,1206,0,0,1,8,3,309,1,446,3,0,1
3169,40,4,1,2,0,1855,0,0,1,8,3,78,6,-1,0,3,1
3170,35,4,1,2,0,62,0,0,0,8,3,469,2,185,2,0,1
3171,33,8,1,1,0,1536,0,0,0,9,3,359,1,92,3,2,1
3172,60,9,1,1,0,824,1,0,0,9,3,127,1,558,7,1,1
3173,24,8,2,2,0,235,0,0,0,9,3,98,1,92,1,2,1
3174,18,8,2,3,0,108,0,0,0,9,3,92,1,183,1,2,1
3175,65,2,1,2,0,2331,0,0,1,9,3,290,1,92,1,2,1
3176,27,4,2,2,0,390,0,0,0,9,3,120,2,104,2,0,1
3177,35,0,2,1,0,-32,0,1,0,9,3,63,4,182,5,0,1
3178,39,1,2,2,0,172,1,0,0,9,3,125,2,183,2,0,1
3179,53,0,1,1,0,10541,0,0,0,9,3,164,2,92,1,2,1
3180,23,8,2,1,0,480,0,0,0,9,3,742,2,182,1,0,1
3181,34,0,1,1,0,2374,1,0,0,9,3,243,2,92,3,2,1
3182,36,4,2,2,0,479,0,0,0,9,3,629,2,-1,0,3,1
3183,52,10,1,1,0,94,0,0,0,10,3,153,1,92,13,2,1
3184,36,8,2,3,0,417,0,0,0,10,3,151,1,-1,0,3,1
3185,61,5,1,2,0,2557,1,0,0,10,3,158,2,92,5,2,1
3186,58,9,1,1,0,589,1,0,0,10,3,511,3,183,6,2,1
3187,48,10,0,1,0,201,0,0,0,10,3,406,2,92,2,2,1
3188,34,4,0,2,0,2885,0,0,0,10,3,314,2,156,4,1,1
3189,58,4,1,1,0,2155,0,1,0,10,3,135,2,92,5,2,1
3190,39,9,0,1,0,902,1,0,0,10,3,691,2,180,5,0,1
3191,44,4,1,2,0,1791,0,0,0,11,3,71,1,190,1,2,1
3192,54,11,1,1,0,2206,0,0,0,11,3,449,1,91,3,2,1
3193,27,8,2,2,0,5291,0,0,0,11,3,293,1,91,4,2,1
3194,77,5,1,1,0,638,0,0,0,11,3,288,1,188,1,2,1
3195,30,0,2,1,0,4448,0,0,0,11,3,112,8,-1,0,3,1
3196,61,5,1,2,0,5267,0,0,0,11,3,226,3,-1,0,3,1
3197,76,5,1,0,0,3324,0,0,0,11,3,309,1,90,4,2,1
3198,28,1,1,1,0,61,1,0,0,11,3,253,1,174,4,2,1
3199,35,4,1,2,0,0,1,0,0,11,3,391,2,92,5,2,1
3200,59,9,1,1,0,116,0,0,0,11,3,268,1,183,7,2,1
3201,42,1,1,1,0,413,1,0,0,11,3,456,2,184,2,2,1
3202,35,6,2,2,0,353,0,0,0,11,3,352,1,183,1,2,1
3203,71,5,1,1,0,1712,0,0,0,11,3,660,1,-1,0,3,1
3204,60,5,1,1,0,523,0,0,0,11,3,467,1,182,3,2,1
3205,34,1,1,1,0,1454,1,0,0,11,3,231,2,297,2,0,1
3206,57,5,1,0,0,9367,0,0,0,11,3,981,1,90,6,2,1
3207,75,5,1,1,0,291,0,0,0,11,3,515,1,183,1,0,1
3208,64,5,1,2,0,846,0,0,0,11,3,671,1,181,3,0,1
3209,36,9,1,2,0,341,0,0,0,12,3,419,2,183,1,2,1
3210,29,9,2,1,0,113,0,0,0,12,3,328,2,183,4,2,1
3211,34,4,2,2,0,13014,0,0,0,12,3,637,1,183,1,2,1
3212,26,10,2,1,0,632,0,0,0,12,3,218,1,-1,0,3,1
3213,41,4,1,2,0,27696,0,0,0,12,3,138,2,184,3,2,1
3214,47,1,1,1,0,3715,0,0,0,12,3,171,2,182,4,1,1
3215,52,4,1,2,0,4675,0,0,0,12,3,181,3,-1,0,3,1
3216,32,9,1,1,0,3271,0,0,0,12,3,375,1,374,1,1,1
3217,21,8,2,1,0,123,0,0,1,12,3,379,5,93,2,2,1
3218,54,9,1,1,0,10185,0,0,0,12,3,251,1,186,3,2,1
3219,29,4,2,2,0,1026,0,0,0,12,3,138,2,92,2,2,1
3220,32,4,1,2,0,905,0,0,0,12,3,666,4,-1,0,3,1
3221,38,7,1,1,0,775,0,0,0,12,3,1835,3,182,2,2,1
3222,48,10,1,1,0,926,0,0,0,15,3,382,4,185,6,2,1
3223,46,4,1,2,0,349,0,0,0,15,3,295,2,616,1,0,1
3224,32,9,1,1,0,484,1,0,0,15,3,83,6,187,3,2,1
3225,49,7,1,0,0,1830,1,0,0,15,3,136,1,-1,0,3,1
3226,37,4,1,2,0,2987,1,0,0,15,3,93,1,91,9,0,1
3227,37,9,2,2,0,197,0,0,0,15,3,531,1,91,2,2,1
3228,23,8,2,1,0,431,0,0,0,15,3,201,3,186,2,2,1
3229,58,0,1,1,0,169,0,0,0,15,3,216,1,91,4,2,1
3230,45,4,1,2,0,226,1,0,0,15,3,91,4,185,6,2,1
3231,30,10,2,1,0,2424,0,0,0,15,3,337,1,95,2,2,1
3232,23,8,2,1,0,1234,0,0,0,15,3,379,1,91,1,2,1
3233,34,4,1,2,0,271,1,0,0,15,3,308,1,94,4,2,1
3234,27,4,2,2,0,-69,1,0,0,15,3,205,3,-1,0,3,1
3235,28,8,2,2,0,1562,0,0,0,15,3,659,4,-1,0,3,1
3236,61,6,0,2,0,52587,0,0,0,15,3,394,3,189,1,2,1
3237,27,1,2,1,0,535,0,0,0,15,3,171,1,91,2,2,1
3238,34,4,2,2,0,2159,0,0,2,18,3,386,1,-1,0,3,1
3239,52,9,1,1,0,195,1,0,0,18,3,220,1,63,5,0,1
3240,28,9,2,1,0,154,1,0,0,18,3,416,2,-1,0,3,1
3241,35,4,2,2,0,681,0,0,0,18,3,737,1,561,2,2,1
3242,66,5,1,1,0,2326,0,1,0,18,3,232,1,181,1,2,1
3243,52,7,1,1,0,961,0,1,0,18,3,222,1,553,4,0,1
3244,26,0,2,2,0,2532,1,1,0,18,3,269,1,-1,0,3,1
3245,38,4,2,2,0,455,1,0,0,19,3,255,2,555,6,2,1
3246,59,6,1,2,0,2013,0,0,0,19,3,222,4,94,2,2,1
3247,47,1,1,1,0,1568,1,0,0,19,3,388,1,262,7,2,1
3248,22,8,2,3,0,1215,0,0,0,19,3,145,3,192,1,0,1
3249,82,5,1,1,0,121,0,0,1,19,3,330,1,-1,0,3,1
3250,60,5,0,1,0,1,0,0,0,19,3,302,1,184,1,2,1
3251,53,4,1,2,0,597,0,0,2,22,3,392,1,-1,0,3,1
3252,39,4,2,2,0,763,0,0,0,22,3,543,1,189,1,0,1
3253,27,11,2,3,0,326,0,0,0,22,3,326,1,-1,0,3,1
3254,35,4,1,2,0,1380,0,0,0,23,3,155,1,-1,0,3,1
3255,80,3,1,0,0,0,0,0,0,23,3,639,1,189,1,0,1
3256,47,0,1,1,0,368,0,0,0,23,3,269,1,187,5,2,1
3257,72,5,0,2,0,438,0,0,0,23,3,279,1,-1,0,3,1
3258,45,4,2,2,0,483,0,0,0,23,3,95,2,265,11,1,1
3259,37,10,1,2,0,7620,0,0,1,23,3,367,1,176,6,0,1
3260,29,6,2,2,0,805,0,0,0,23,3,132,1,103,7,0,1
3261,40,4,2,2,0,0,1,0,0,23,3,228,2,182,6,0,1
3262,32,4,1,2,0,302,1,1,2,23,3,61,1,384,2,0,1
3263,20,8,2,1,0,215,0,0,0,24,3,175,1,92,6,2,1
3264,48,3,1,2,0,5473,0,0,0,24,3,127,2,184,2,2,1
3265,60,0,1,1,0,106,0,0,0,24,3,137,1,187,4,2,1
3266,70,5,1,0,0,2346,0,0,0,24,3,694,1,184,5,0,1
3267,78,5,0,1,0,3219,0,0,0,24,3,151,1,-1,0,3,1
3268,52,0,2,3,0,2227,0,0,0,24,3,242,2,-1,0,3,1
3269,61,6,0,2,0,6610,0,0,0,24,3,481,2,-1,0,3,1
3270,27,7,2,1,0,195,1,0,0,25,3,416,3,-1,0,3,1
3271,63,9,1,1,0,973,0,0,0,25,3,318,1,388,1,2,1
3272,59,9,1,1,0,7766,1,0,0,25,3,1422,1,461,1,0,1
3273,22,8,2,1,0,948,0,0,1,25,3,169,1,191,3,2,1
3274,66,4,1,3,0,2149,1,0,0,25,3,98,1,87,10,0,1
3275,74,5,1,0,0,1413,0,0,0,25,3,385,2,-1,0,3,1
3276,52,9,1,1,0,117,0,0,0,26,3,959,3,186,6,2,1
3277,71,5,0,1,0,0,0,0,0,26,3,771,1,171,1,2,1
3278,33,4,1,2,0,71,0,0,0,26,3,335,3,102,2,0,1
3279,56,9,1,1,0,1938,0,1,0,26,3,229,1,192,4,2,1
3280,30,4,2,2,0,5359,0,0,0,26,3,427,1,191,3,2,1
3281,73,5,1,3,0,519,0,0,1,26,3,270,3,133,2,2,1
3282,28,1,2,1,0,-46,1,0,0,2,7,525,1,89,11,0,1
3283,27,9,2,2,0,1075,0,0,0,2,7,658,1,-1,0,3,1
3284,38,7,2,1,0,91,0,0,0,2,7,207,1,-1,0,3,1
3285,28,9,2,1,0,598,1,0,0,2,7,177,1,288,2,0,1
3286,37,4,2,2,0,1027,1,0,0,2,7,313,1,152,2,2,1
3287,47,9,1,0,0,235,0,0,0,2,7,136,2,203,1,1,1
3288,60,5,0,2,0,2,0,0,0,2,7,228,4,390,2,1,1
3289,42,9,1,1,0,4945,1,0,0,2,7,311,2,-1,0,3,1
3290,27,8,2,2,0,311,0,0,1,2,7,187,3,322,1,1,1
3291,25,8,2,1,0,154,0,0,0,3,7,141,1,180,2,0,1
3292,90,5,0,0,0,712,0,0,1,3,7,557,1,-1,0,3,1
3293,29,8,2,3,0,7585,0,0,0,3,7,145,2,198,1,0,1
3294,29,9,2,2,0,2489,1,0,0,3,7,355,1,86,5,0,1
3295,63,5,1,1,0,2896,0,0,0,4,7,180,2,-1,0,3,1
3296,32,4,2,2,0,354,0,0,0,4,7,177,2,133,5,1,1
3297,32,4,1,2,0,2667,1,0,0,4,7,251,1,181,4,0,1
3298,42,4,1,2,0,144,0,0,0,4,7,148,1,87,4,0,1
3299,26,0,2,2,0,760,1,0,0,4,7,456,2,281,5,2,1
